FlightNumber,PurposeofFlight,From,To,DepartureTime,ArrivelTime,FlyingHours,Date,PilotID,AircraftID,AccidentNumber
20071012X01580 , Personal , United States ,Guatemala,7:00 AM,10:50 AM,3h 50m, 08/27/2007 ,528338, N911R , SEA07LA250 
20071005X01524 , Positioning , United States ,Guatemala,9:35 AM,1:30 PM,3h 55m, 08/27/2007 ,526993, N1027V , SEA07FA247 
20070911X01376 , Instructional , United States ,Guatemala,6:35 AM,10:50 AM,4h 15m, 08/27/2007 ,525107, N6109N , DEN07LA150 
20070910X01354 , Personal , United States ,Guatemala,6:35 AM,11:50 AM,5h 15m, 08/26/2007 ,491963, N345JE , DEN07LA160 
20071012X01577 , Personal , United States ,Guatemala,7:00 AM,1:50 PM,6h 50m, 08/26/2007 ,493443, N369AA , DEN07CA151 
20071012X01578 , Personal , United States ,Guatemala,6:35 AM,1:50 PM,7h 15m, 08/26/2007 ,486929, N6GN , CHI07CA293 
20071011X01553 , Personal , United States ,Guatemala,8:00 AM,5:20 PM,9h 20m, 08/26/2007 ,494559, N487J , CHI07CA284 
20070911X01361 , Personal , United States ,Guatemala,8:00 AM,6:10 PM,10h 10m, 08/26/2007 ,488491, N5967A , CHI07LA287 
20070831X01275 , Personal , United States ,Guatemala,6:45 AM,10:15 AM,3h 30m, 08/26/2007 ,503772, N550XL , LAX07CA289 
20070831X01276 , Personal , United States ,Guinea,2:30 PM,6:35 PM,4h 5m, 08/25/2007 ,496253, N6654N , MIA07WA149 
20070917X01396 , Instructional , United States ,Guinea,8:50 AM,3:40 PM,6h 50m, 08/25/2007 ,520576, N185MR , NYC07LA206 
20070831X01280 , Personal , United States ,Guinea,8:50 AM,4:30 PM,7h 40m, 08/25/2007 ,510557, N4773U , CHI07CA285 
20070904X01306 , Personal , United States ,Guinea,2:00 PM,9:45 PM,7h 45m, 08/25/2007 ,514038, N98875 , SEA07CA257 
20070912X01382 , Personal , United States ,Guinea,10:05 AM,6:45 PM,8h 40m, 08/25/2007 ,526301, N428JT , ATL07CA124 
20070918X01407 , Personal , United States ,Guinea,3:05 PM,5:50 PM,2h 45m, 08/25/2007 ,513118, N7125Q , SEA07LA245 
20071011X01552 , Personal , United States ,Guinea,1:55 PM,5:20 PM,3h 25m, 08/25/2007 ,503455, N69WN , LAX07FA258 
20070907X01327 , Ferry , United States ,Guinea,1:55 PM,6:10 PM,4h 15m, 08/25/2007 ,514761, N6750C , SEA07CA243 
20071113X01785 , Aerial Application , United States ,Guinea,4:05 PM,8:50 PM,4h 45m, 08/25/2007 ,519013, N869CD , SEA07CA244 
20071018X01616 , Personal , United States ,Guyana,7:00 AM,11:50 AM,4h 50m, 08/25/2007 ,523795, N1407H , CHI07CA281 
20071026X01663 , Personal , United States ,Haiti,12:30 PM,4:00 PM,3h 30m, 08/25/2007 ,503957, N717E , ATL07CA122 
20070830X01273 , Unknown , France ,Haiti,8:05 AM,10:50 AM,2h 45m, 08/25/2007 ,499264, N9153Y , DEN07LA149 
20080204X00135 , Instructional , United States ,Haiti,3:05 PM,6:50 PM,3h 45m, 08/24/2007 ,499302, N89492 , SEA07LA242 
20071107X01744 , Flight Test , United States ,Haiti,12:05 PM,3:50 PM,3h 45m, 08/24/2007 ,524940, N11449 , MIA07LA136 
20070911X01373 , Aerial Application , United States ,Haiti,3:05 PM,7:20 PM,4h 15m, 08/24/2007 ,505274, N7947R , CHI07LA280 
20070905X01313 , Personal , United States ,Haiti,3:05 PM,7:50 PM,4h 45m, 08/24/2007 ,508886, N73463 , DEN07LA148 
20070908X01330 , Aerial Application , United States ,Haiti,12:05 PM,5:20 PM,5h 15m, 08/24/2007 ,503698, N30521 , SEA07CA236 
20070908X01331 , Instructional , United States ,Haiti,4:05 PM,6:50 PM,2h 45m, 08/24/2007 ,495878, N39YP , ATL07CA121 
20070904X01305 , Personal , United States ,Haiti,11:05 AM,1:50 PM,2h 45m, 08/24/2007 ,518161, N738JE , SEA07CA238 
20071011X01551 , Aerial Application , United States ,Haiti,5:05 PM,7:50 PM,2h 45m, 08/23/2007 ,496648, N345KA , ATL07LA120 
20070912X01386 ,  , United States ,Haiti,9:35 AM,12:50 PM,3h 15m, 08/23/2007 ,516416, N433PH , DFW07CA194 
20070918X01409 , Instructional , United States ,Honduras,4:05 PM,7:20 PM,3h 15m, 08/23/2007 ,496170, N1682W , CHI07CA278 
20070920X01420 , Personal , United States ,Honduras,2:05 PM,5:20 PM,3h 15m, 08/23/2007 ,494619, N557SX , NYC07CA204 
20070905X01310 , Unknown , United States ,Honduras,8:35 AM,11:50 AM,3h 15m, 08/22/2007 ,527261, N56568 , ATL07LA119 
20070911X01374 , Personal , Venezuela ,Honduras,3:05 PM,6:20 PM,3h 15m, 08/22/2007 ,507018, N7906W , NYC07FAMS1 
20071004X01498 , Personal , United States ,Honduras,2:05 PM,5:50 PM,3h 45m, 08/22/2007 ,514248, N3120T , ATL07CA132 
20070831X01287 , Personal , United States ,Honduras,8:05 AM,11:50 AM,3h 45m, 08/22/2007 ,494895, N808GS , SEA07FA240 
20070908X01332 , Positioning , United States ,Honduras,4:05 PM,7:50 PM,3h 45m, 08/22/2007 ,510061, N4084N , ANC07LA090 
20070909X01340 , Flight Test , United States ,Honduras,2:05 PM,6:20 PM,4h 15m, 08/21/2007 ,522989, N756MN , LAX07LA253 
20071108X01766 , Personal , United States ,Honduras,9:35 AM,1:50 PM,4h 15m, 08/20/2007 ,499880, N6455R , LAX07LA257 
20070905X01314 , Personal , United States ,Honduras,8:35 AM,12:50 PM,4h 15m, 08/20/2007 ,526543, N3464S , DEN07LA145 
20070917X01403 , Instructional , United States ,Honduras,11:05 AM,3:50 PM,4h 45m, 08/20/2007 ,516928, N7657X , SEA07CA239 
20070904X01308 , Aerial Application , United States ,Honduras,8:05 AM,12:50 PM,4h 45m, 08/20/2007 ,513784, N801TS , SEA07CA241 
20071019X01623 , Public Aircraft - Federal , United States ,Honduras,6:00 PM,7:05 PM,1h 5m, 08/20/2007 ,487473, N52581 , ATL07CA107 
20070927X01456 , Personal , United States ,Honduras,5:00 PM,6:05 PM,1h 5m, 08/20/2007 ,507361, C-GTHY , ANC07CA084 
20070927X01458 ,  , Germany ,Hong Kong S.A.R. of China,7:05 PM,8:10 PM,1h 5m, 08/20/2007 ,496520, N395MR , DEN07WA147 
20070920X01421 ,  , Japan ,Hong Kong S.A.R. of China,1:50 PM,2:55 PM,1h 5m, 08/20/2007 ,490139, N5660F , SEA07IA237 
20071101X01695 , Personal , United States ,Hong Kong S.A.R. of China,11:35 AM,12:40 PM,1h 5m, 08/19/2007 ,498997, N453SH , DEN07IA144 
20071105X01729 , Personal , United States ,Hong Kong S.A.R. of China,3:55 PM,5:00 PM,1h 5m, 08/19/2007 ,502758, N249FS , CHI07LA277 
20070824X01235 , Personal , United States ,Hong Kong S.A.R. of China,8:30 AM,9:35 AM,1h 5m, 08/19/2007 ,518589, N71162 , LAX07LA268 
20071011X01550 , Instructional , United States ,Hong Kong S.A.R. of China,3:00 PM,9:20 PM,6h 20m, 08/19/2007 ,514491, N223FS , DFW07IA193 
20070918X01408 , Personal , United States ,Hong Kong S.A.R. of China,8:00 AM,2:15 PM,6h 15m, 08/19/2007 ,525985, N6128A , DEN08LA024 
20070911X01365 , Personal , United States ,Hong Kong S.A.R. of China,7:00 AM,2:15 PM,7h 15m, 08/19/2007 ,522994, N61352 , CHI07FA279 
20070829X01263 , Positioning , United States ,Hong Kong S.A.R. of China,6:35 AM,8:30 PM,13h 55m, 08/18/2007 ,523241, N85TC , NYC07LA203 
20070927X01466 , Instructional , United States ,Hong Kong S.A.R. of China,8:30 PM,9:20 AM,12h 50m, 08/18/2007 ,510576, N244F , NYC07LA202 
20070827X01244 , Personal , United States ,Hong Kong S.A.R. of China,7:00 AM,8:30 PM,13h 30m, 08/18/2007 ,521963, N6837U , MIA07CA134 
20071109X01774 , Instructional , United States ,Hungary,5:00 PM,9:20 PM,4h 20m, 08/18/2007 ,485923, N8058J , NYC07LA201 
20070824X01238 , Aerial Application , United States ,Hungary,4:00 PM,9:20 PM,5h 20m, 08/18/2007 ,499272, N1031D , DFW07CA189 
20070820X01212 , Personal , United States ,Hungary,8:00 AM,9:20 PM,13h 20m, 08/18/2007 ,514763, N6429H , MIA07WA135 
20070822X01224 , Personal , United States ,Hungary,8:00 PM,9:20 AM,13h 20m, 08/17/2007 ,512395, N500ND , ANC07LA092 
20071016X01591 , Personal , United States ,Hungary,7:00 AM,9:20 PM,14h 20m, 08/17/2007 ,492164, N225RJ , NYC07FA200 
20071026X01667 , Personal , United States ,Hungary,12:05 PM,8:30 PM,8h 25m, 08/17/2007 ,495329, N59486 , DEN07LA142 
20071005X01520 , Personal , United States ,Hungary,6:35 AM,4:15 PM,9h 40m, 08/17/2007 ,512664, N1835Y , CHI07CA275 
20070903X01300 , Personal , United States ,Hungary,8:50 AM,4:15 PM,7h 25m, 08/17/2007 ,488131, N7051 , ATL07CA117 
20070911X01364 , Instructional , United States ,Hungary,9:00 AM,2:15 PM,5h 15m, 08/16/2007 ,522000, N13586 , DEN07CA141 
20070920X01423 , Personal , United States ,Hungary,8:00 AM,2:15 PM,6h 15m, 08/16/2007 ,507620, N6087U , DFW07CA186 
20070827X01243 , Positioning , United States ,Hungary,6:00 AM,2:15 PM,8h 15m, 08/16/2007 ,525923, N422NL , DFW07LA187 
20070820X01211 , Instructional , United States ,Hungary,7:00 AM,4:15 PM,9h 15m, 08/16/2007 ,502258, N336SR , DEN07FA140 
20071016X01590 , Personal , United States ,Hungary,8:00 AM,6:25 PM,10h 25m, 08/16/2007 ,493151, N340 , ATL07CA123 
20070821X01221 , Personal , United States ,Hungary,7:00 AM,6:25 PM,11h 25m, 08/16/2007 ,527879, N2311C , DEN07WA143 
20070823X01231 ,  , United States ,Iceland,6:00 PM,9:20 AM,15h 20m, 08/16/2007 ,513234, N41BM , DCA07RA061 
20070821X01216 ,  , United States ,Iceland,5:00 PM,9:20 AM,16h 20m, 08/16/2007 ,523355, N68N , ATL07LA116 
20070827X01246 ,  , United States ,Iceland,2:30 PM,8:30 PM,6h 0m, 08/16/2007 ,500577, N52998 , NYC07CA198 
20070928X01476 , Personal , United States ,Iceland,6:05 PM,9:50 AM,15h 45m, 08/16/2007 ,488609, N10QD , LAX07CA254 
20071011X01555 , Personal , United States ,Iceland,11:05 AM,8:30 PM,9h 25m, 08/15/2007 ,487620, N5MN , NYC07FA196 
20070907X01325 , Instructional , United States ,Iceland,8:05 AM,8:30 PM,12h 25m, 08/15/2007 ,511184, N3306R , NYC07LA197 
20071001X01484 , Aerial Application , Dominican Republic ,Iceland,10:00 AM,2:15 PM,4h 15m, 08/15/2007 ,528168, N82192 , DEN07CA139 
20070928X01473 , Instructional , Austria ,India,7:00 AM,2:15 PM,7h 15m, 08/15/2007 ,494652, N3794Y , ANC07CA089 
20070827X01247 , Personal , United States ,India,9:10 AM,4:15 PM,7h 5m, 08/15/2007 ,516965, N1696H , ANC07LA088 
20070903X01298 , Business , United States ,India,1:00 PM,9:20 PM,8h 20m, 08/15/2007 ,515366, N2731P , CHI07LA273 
20070817X01200 , Personal , United States ,India,11:00 AM,9:20 PM,10h 20m, 08/15/2007 ,499503, N71283 , NYC07CA195 
20071010X01538 , Personal , United States ,India,9:00 AM,9:20 PM,12h 20m, 08/15/2007 ,512527, N8802E , DEN07LA138 
20070823X01233 , Instructional , United States ,India,6:00 AM,9:20 PM,15h 20m, 08/15/2007 ,500681, N16535 , MIA07LA133 
20070821X01217 , Business , United States ,India,2:30 PM,8:30 PM,6h 0m, 08/15/2007 ,499277, N1298M , ATL07LA115 
20070823X01225 , Instructional , United States ,India,8:05 PM,9:50 AM,13h 45m, 08/14/2007 ,489828, N9195G , ANC07LA086 
20071107X01753 , Personal , United States ,India,7:05 PM,9:50 AM,14h 45m, 08/14/2007 ,507496, N171MU , ANC07CA087 
20070821X01218 , Personal , United States ,India,8:05 AM,4:15 PM,8h 10m, 08/14/2007 ,497284, N201LE , CHI07CA282 
20070823X01232 , Personal , United States ,India,6:45 AM,2:15 PM,7h 30m, 08/14/2007 ,497046, N1837Y , CHI07CA274 
20070916X01394 , Business , United States ,India,1:00 PM,6:25 PM,5h 25m, 08/14/2007 ,485932, N4827J , LAX07CA256 
20070905X01309 , Personal , United States ,India,11:00 AM,6:25 PM,7h 25m, 08/13/2007 ,489074, N720 , LAX07CA255 
20071129X01872 , Personal , United States ,India,9:00 AM,6:25 PM,9h 25m, 08/13/2007 ,492991, N969CB , ANC07LA085 
20071005X01521 , Instructional , United States ,Indonesia,7:00 PM,9:20 AM,14h 20m, 08/13/2007 ,490333, N56366 , NYC07IA194 
20070820X01208 , Instructional , United States ,Indonesia,7:00 AM,2:15 PM,7h 15m, 08/13/2007 ,496716, N3202D , CHI07LA272 
20070928X01474 , Personal , United States ,Indonesia,1:55 PM,8:30 PM,6h 35m, 08/13/2007 ,510500, N810HK , NYC07FA193 
20071001X01483 , Personal , United States ,Indonesia,12:00 PM,9:20 PM,9h 20m, 08/12/2007 ,501062, N7741A , ANC07MA083 
20070911X01363 , Personal , United States ,Indonesia,10:00 AM,9:20 PM,11h 20m, 08/12/2007 ,510137, N968J , OPS07IA009A 
20071001X01482 , Aerial Application , United States ,Indonesia,9:10 AM,4:15 PM,7h 5m, 08/12/2007 ,494541, N35CX , OPS07IA009B 
20070912X01385 ,  , United States ,Indonesia,9:35 AM,8:30 PM,10h 55m, 08/12/2007 ,521359, N7604X , DFW07IA184 
20070821X01213 , Unknown , United States ,Indonesia,12:00 PM,6:25 PM,6h 25m, 08/12/2007 ,511156, N39302 , DFW07CA196 
20071003X01492 , Personal , United States ,Indonesia,10:00 AM,6:25 PM,8h 25m, 08/12/2007 ,506645, N65HM , DFW07LA183 
20071001X01480 , Personal , United States ,Indonesia,2:30 PM,9:20 PM,6h 50m, 08/12/2007 ,519955, N9ET , ANC07LA081 
20070821X01220 , Personal , United States ,Indonesia,2:30 PM,9:20 PM,6h 50m, 08/12/2007 ,492928, N48558 , DFW07WA188 
20070823X01234 , Personal , United States ,Indonesia,8:35 AM,8:30 PM,11h 55m, 08/12/2007 ,487412, N8938C , DEN07WA146 
20070823X01229 , Personal , Canada ,Indonesia,1:45 PM,9:20 PM,7h 35m, 08/12/2007 ,517149, N369CD , DFW07CA213 
20070831X01278 ,  , Dominica ,Iran,2:00 PM,8:30 PM,6h 30m, 08/11/2007 ,517171, N206MW , NYC07IA199 
20071004X01499 , Personal , United States ,Iran,8:35 AM,2:15 PM,5h 40m, 08/11/2007 ,517755, N596JB , DEN07FA136 
20071106X01742 , Personal , United States ,Iran,8:05 AM,2:15 PM,6h 10m, 08/11/2007 ,496257, N9356K , LAX07CA252 
20070816X01194 , Personal , United States ,Iran,4:15 PM,8:30 PM,4h 15m, 08/11/2007 ,523160, N60LK , LAX07CA251 
20071104X01725 , Public Aircraft - State , United States ,Iran,7:00 AM,9:50 AM,2h 50m, 08/11/2007 ,513024, N919CA , ATL07CA118 
20071018X01618 , Instructional , United States ,Iran,6:35 AM,9:50 AM,3h 15m, 08/11/2007 ,497874, N5HB , LAX07CA250 
20071025X01659 , Personal , United States ,Iran,5:05 PM,8:30 PM,3h 25m, 08/11/2007 ,488103, N27166 , SEA07CA235 
20081219X65335 , Personal , United States ,Iran,12:05 PM,4:15 PM,4h 10m, 08/11/2007 ,489011, N76VR , ATL07CA114 
20070911X01367 , Personal , United States ,Iran,6:55 PM,7:50 PM,55m, 08/11/2007 ,514678, N7749Q , SEA07LA234 
20070912X01381 , Personal , United States ,Iran,6:20 PM,7:15 PM,55m, 08/11/2007 ,486898, N107LS , LAX07CA249 
20070831X01281 , Personal , United States ,Iran,2:05 PM,8:05 PM,6h 0m, 08/10/2007 ,486393, N45486 , DEN07LA137 
20070917X01397 , Personal , United States ,Iran,7:00 AM,1:25 PM,6h 25m, 08/10/2007 ,487132, N13716 , ANC07FA082 
20080207X00146 , Personal , United States ,Iraq,7:00 AM,4:35 PM,9h 35m, 08/10/2007 ,486104, N7531D , OPS07IA008A 
20071127X01848 , Personal , United States ,Iraq,7:00 AM,5:30 PM,10h 30m, 08/10/2007 ,512979, N7263Z , OPS07IA008B 
20070816X01193 , Instructional , United States ,Iraq,7:00 AM,7:20 PM,12h 20m, 08/10/2007 ,487749, N50877 , SEA07CA233 
20070821X01222 , Personal , United States ,Iraq,7:00 AM,8:05 PM,13h 5m, 08/10/2007 ,520520, N5016E , DEN07CA154 
20070824X01236 , Other Work Use , United States ,Iraq,11:30 AM,12:25 PM,55m, 08/10/2007 ,523416, N529R , DFW07CA182 
20070823X01226 , Personal , United States ,Iraq,7:00 AM,4:35 PM,9h 35m, 08/10/2007 ,502526, N40832 , ATL07LA112 
20070905X01311 , Personal , United States ,Iraq,9:10 AM,10:05 AM,55m, 08/10/2007 ,492541, N458BJ , NYC07CA190 
20070910X01347 , Personal , United States ,Iraq,6:20 PM,7:15 PM,55m, 08/10/2007 ,497496, N7441W , CHI07CA268 
20070907X01324 , Personal , United States ,Iraq,2:30 PM,3:25 PM,55m, 08/09/2007 ,505073, N568TD , DFW07CA185 
20070912X01383 ,  , French Polynesia ,Iraq,12:05 PM,7:20 PM,7h 15m, 08/09/2007 ,527282, N5721N , ENG07IA034 
20070912X01384 , Personal , United States ,Iraq,12:05 PM,8:05 PM,8h 0m, 08/09/2007 ,508140, N60801 , CHI07CA265 
20071227X01993 , Aerial Application , United States ,Iraq,9:35 AM,7:20 PM,9h 45m, 08/09/2007 ,486536, N177RV , SEA07CA229 
20071107X01752 , Aerial Application , United States ,Ireland,7:00 AM,7:20 PM,12h 20m, 08/09/2007 ,525509, N70020 , SEA07CA230 
20070821X01223 , Personal , United States ,Ireland,6:35 AM,7:20 PM,12h 45m, 08/09/2007 ,499525, NX2EA , NYC07LA192 
20070911X01371 , Ferry , United States ,Ireland,7:00 AM,8:05 PM,13h 5m, 08/09/2007 ,518017, N340KA , ANC07WA091 
20071011X01547 ,  , United States ,Ireland,6:55 PM,7:50 PM,55m, 08/09/2007 ,502329, N2893G , DFW08WA037 
20070910X01357 , Personal , United States ,Ireland,8:05 AM,2:40 PM,6h 35m, 08/08/2007 ,512333, N9ZV , ATL07WA113 
20070928X01471 , Personal , United States ,Ireland,8:05 AM,4:35 PM,8h 30m, 08/08/2007 ,514386, N7508Y , SEA07FA228 
20070928X01477 , Aerial Application , United States ,Ireland,8:05 AM,7:20 PM,11h 15m, 08/08/2007 ,493725, N284HP , MIA07LA132 
20071029X01675 , Positioning , United States ,Ireland,8:05 AM,8:05 PM,12h 0m, 08/08/2007 ,524353, N16757 , DFW07LA172 
20071011X01560 , Personal , United States ,Ireland,2:05 PM,8:05 PM,6h 0m, 08/08/2007 ,506186, N416SM , ANC07TA080 
20070821X01219 , Instructional , United States ,Ireland,9:35 AM,5:30 PM,7h 55m, 08/08/2007 ,505389, N705BH , CHI07LA266 
20070814X01184 , Instructional , United States ,Ireland,8:05 AM,5:30 PM,9h 25m, 08/07/2007 ,515076, N9298R , CHI07CA269 
20080102X00003 ,  , United States ,Ireland,7:00 AM,5:30 PM,10h 30m, 08/07/2007 ,508841, N232AN , SEA07CA227 
20071022X01629 , Personal , United States ,Ireland,6:35 AM,5:30 PM,10h 55m, 08/07/2007 ,496025, N3041G , SEA07CA232 
20070831X01284 , Personal , United States ,Ireland,10:00 AM,2:45 PM,4h 45m, 08/07/2007 ,496788, N661FB , NYC07LA189 
20071011X01548 , Personal , United States ,Israel,10:00 AM,4:40 PM,6h 40m, 08/06/2007 ,510827, N4YJ , CHI07CA263 
20071011X01554 , Personal , United States ,Israel,6:35 AM,8:50 AM,2h 15m, 08/06/2007 ,487722, N428MS , SEA07FA231 
20070912X01390 , Personal , United States ,Israel,6:35 AM,9:40 AM,3h 5m, 08/06/2007 ,493376, N222UN , CHI07CA276 
20070827X01242 , Personal , United States ,Israel,6:35 AM,12:10 PM,5h 35m, 08/05/2007 ,498984, N87026 , CHI07CA264 
20071011X01549 , Personal , United States ,Israel,11:05 AM,5:30 PM,6h 25m, 08/05/2007 ,527345, N8973A , LAX07CA247 
20071011X01545 , Aerial Observation , United States ,Israel,11:05 AM,7:20 PM,8h 15m, 08/05/2007 ,495131, N22198 , LAX07LA245 
20070829X01262 , Personal , United States ,Israel,11:05 AM,8:05 PM,9h 0m, 08/05/2007 ,524829, N3446C , ANC07LA100 
20070816X01195 , Personal , United States ,Israel,10:00 AM,5:35 PM,7h 35m, 08/05/2007 ,525932, N914JS , ANC07LA079 
20070909X01342 ,  , United States ,Israel,6:05 PM,9:40 AM,15h 35m, 08/05/2007 ,499903, N90AE , CHI07CA261 
20071025X01661 , Personal , United Kingdom ,Israel,12:05 PM,2:40 PM,2h 35m, 08/05/2007 ,520950, N9302M , CHI07LA260 
20070917X01401 , Personal , United States ,Israel,7:00 AM,9:40 AM,2h 40m, 08/04/2007 ,492376, N44118 , ATL07LA111 
20070817X01201 , Personal , United States ,Israel,5:05 PM,8:05 PM,3h 0m, 08/04/2007 ,516691, N13060 , DEN08WA039 
20070905X01316 , Personal , United States ,Israel,12:05 PM,4:35 PM,4h 30m, 08/04/2007 ,498187, N98MF , DFW07LA206 
20070912X01387 , Personal , United States ,Israel,3:05 PM,8:05 PM,5h 0m, 08/04/2007 ,521371, N8637P , SEA07CA226 
20070816X01192 , Personal , United States ,Israel,7:00 AM,12:10 PM,5h 10m, 08/03/2007 ,527164, N19052 , CHI07CA267 
20070908X01339 , Personal , United States ,Italy,9:35 AM,8:05 PM,10h 30m, 08/03/2007 ,527372, N8082U , SEA07CA225 
20071025X01660 , Personal , United States ,Italy,5:05 PM,7:20 PM,2h 15m, 08/03/2007 ,491306, N151RJ , CHI07CA259 
20071018X01617 , Personal , United States ,Italy,4:05 PM,8:05 PM,4h 0m, 08/03/2007 ,492028, N613TV , MIA07LA131 
20070908X01338 , Personal , United States ,Italy,8:05 AM,1:25 PM,5h 20m, 08/03/2007 ,497052, N435A , CHI07CA270 
20070907X01323 , Instructional , United States ,Italy,8:35 AM,2:40 PM,6h 5m, 08/03/2007 ,527668, N2306L , CHI07CA262 
20070908X01336 , Personal , United States ,Italy,8:35 AM,4:35 PM,8h 0m, 08/03/2007 ,490681, N5094P , DFW07CA181 
20070810X01171 , Personal , United Kingdom ,Italy,8:35 AM,5:30 PM,8h 55m, 08/03/2007 ,488322, N215TV , ANC07LA077 
20070815X01188 , Unknown , Nigeria ,Italy,8:35 AM,7:20 PM,10h 45m, 08/03/2007 ,486140, N724RK , NYC07LA187 
20070817X01198 , Instructional , Spain ,Italy,8:35 AM,8:05 PM,11h 30m, 08/02/2007 ,494016, N613KP , ANC07CA076 
20070814X01185 ,  , Panama ,Italy,4:15 PM,5:10 PM,55m, 08/02/2007 ,505471, N33950 , NYC07LA188 
20080817X01255 ,  , United States ,Italy,2:05 PM,4:35 PM,2h 30m, 08/02/2007 ,502324, N2354J , CHI07LA252 
20070908X01337 , Aerial Application , United States ,Italy,4:05 PM,7:20 PM,3h 15m, 08/02/2007 ,499851, N197T , ANC07CA075 
20070917X01404 , Aerial Application , United States ,Italy,8:05 AM,12:10 PM,4h 5m, 08/01/2007 ,521585, N604EV , SEA07CA224 
20070928X01472 , Personal , United States ,Italy,3:05 PM,7:20 PM,4h 15m, 08/01/2007 ,489354, N51250 , ANC07FA073 
20070911X01370 , Personal , United States ,Italy,8:05 PM,8:50 AM,12h 45m, 08/01/2007 ,508778, N1299Y , LAX07CA242 
20070829X01272 , Business , United States ,Ivory Coast,8:05 PM,9:40 AM,13h 35m, 08/01/2007 ,506102, N919BD , ANC07CA074 
20070813X01173 , Personal , United States ,Ivory Coast,7:05 PM,8:50 AM,13h 45m, 08/01/2007 ,522750, N1049V , CHI07CA258 
20071001X01487 , Personal , United States ,Ivory Coast,7:05 PM,9:40 AM,14h 35m, 08/01/2007 ,498280, N6428A , LAX07CA244 
20071129X01869 , Business , United States ,Ivory Coast,6:05 PM,8:50 AM,14h 45m, 08/01/2007 ,509557, N724HT , CHI07CA250 
20070806X01118 , Personal , United States ,Ivory Coast,11:05 AM,1:25 PM,2h 20m, 08/01/2007 ,525580, N88247 , LAX07CA259 
20070817X01197 , Personal , United States ,Ivory Coast,3:05 PM,5:30 PM,2h 25m, 08/01/2007 ,516267, N9870B , LAX07FA241 
20070817X01199 , Personal , United States ,Ivory Coast,9:35 AM,12:10 PM,2h 35m, 08/01/2007 ,526763, N3900X , DEN07MA134 
